HiveID,CliID,Number,Year,Season,Status,Place,Cause.of.death,DeadCnt,SuperLoc,SuperCli,MaxHive,RepCnt,Y_LOC,Wgt_Y,City,Water_Pct,NDVI_mean,Canopy_Pct,Tree_Nec,Tree_Pol,Tree_NP,Build_Pct,Hghwy_len,ArtTot_len,NO2_mean,AQI,O3,Smoke,PM25_mean,BckYrdDup_mean,BckYrd_mean,Own_mean,MedInc_mean,HvCnt_Full,Nobuild_Pct,NoTree_Pct,NDVI_0_20,NDVI_20_50,NDVI_50_100,Out_Pct,HvCnt,HvCnt_Jenks,HvCnt_log,HvCnt_log2,Status_Binary,MedInc_Qrt,MedInc_Q1,Water_Bi,Water_Pct_1,Build_Pct_1,Hghwy_len_Binary
40.1,40,1,2017,Spg,Dead,Roof,Virgin queen,3,FALSE,FALSE,2,0,1644,0.001216545,MTL,0,0.113695446,0.152650293,2032,2256,2256,0.413840656,4474.959602,22329.82985,16.59915644,38.9,22.09,6.82,7.793511011,0.033004796,0.010261812,0.24906566,39301.82473,223,0,0,0.834352256,0.164774381,0.000873362,NA,9,<10,2.197224577,3.169925001,0,1,1,0,0.01,0.423840656,1
40.1,40,1,2018,Spg,Dead,Roof,Undiagnosed,3,FALSE,FALSE,2,0,2955,0.000676819,MTL,0,0.113695446,0.152650293,2032,2256,2256,0.413840656,4474.959602,22329.82985,16.59915644,38.9,22.09,6.82,7.793511011,0.033004796,0.010261812,0.24906566,39301.82473,223,0,0,0.834352256,0.164774381,0.000873362,NA,42,<50,3.737669618,5.392317423,0,1,1,0,0.01,0.423840656,1
40.2,40,2,2018,Fall,Dead,Roof,Undiagnosed,3,FALSE,FALSE,2,0,2955,0.000676819,MTL,0,0.113695446,0.152650293,2032,2256,2256,0.413840656,4474.959602,22329.82985,16.59915644,38.9,22.09,6.82,7.793511011,0.033004796,0.010261812,0.24906566,39301.82473,223,0,0,0.834352256,0.164774381,0.000873362,NA,42,<50,3.737669618,5.392317423,0,1,1,0,0.01,0.423840656,1
40.1,40,1,2019,Spg,Healthy,Roof,Unknown,3,FALSE,FALSE,2,1,3176,0.000629723,MTL,0,0.113695446,0.152650293,2032,2256,2256,0.413840656,4474.959602,22329.82985,16.59915644,38.9,22.09,6.82,7.793511011,0.033004796,0.010261812,0.24906566,39301.82473,223,0,0,0.834352256,0.164774381,0.000873362,NA,43,<50,3.761200116,5.426264755,1,1,1,0,0.01,0.423840656,1
40.2,40,2,2019,Spg,Dead,Roof,Undiagnosed,3,FALSE,FALSE,2,0,3176,0.000629723,MTL,0,0.113695446,0.152650293,2032,2256,2256,0.413840656,4474.959602,22329.82985,16.59915644,38.9,22.09,6.82,7.793511011,0.033004796,0.010261812,0.24906566,39301.82473,223,0,0,0.834352256,0.164774381,0.000873362,NA,43,<50,3.761200116,5.426264755,0,1,1,0,0.01,0.423840656,1
510.1,510,1,2018,Fall,Dead,Roof,Undiagnosed,1,FALSE,FALSE,1,0,2955,0.000338409,MTL,0.000247737,0.132226917,0.176678864,1936,2123,2123,0.405580484,4001.994735,21681.42052,16.51986453,38.9,22.09,6.82,7.669454176,0.026177129,0.01935108,0.264320985,39738.32593,312,0,0,0.777777778,0.198600175,0.023622047,NA,55,50+,4.007333185,5.781359714,0,1,1,0,0.010247737,0.415580484,1
510.1,510,1,2019,Sum,Healthy,Roof,Unknown,1,FALSE,FALSE,1,1,3176,0.000314861,MTL,0.000247737,0.132226917,0.176678864,1936,2123,2123,0.405580484,4001.994735,21681.42052,16.51986453,38.9,22.09,6.82,7.669454176,0.026177129,0.01935108,0.264320985,39738.32593,312,0,0,0.777777778,0.198600175,0.023622047,NA,57,50+,4.043051268,5.832890014,1,1,1,0,0.010247737,0.415580484,1
510.1,510,1,2020,Spg,Healthy,Roof,Unknown,1,FALSE,FALSE,1,1,2870,0.000348432,MTL,0.000247737,0.132226917,0.176678864,1936,2123,2123,0.405580484,4001.994735,21681.42052,16.51986453,38.9,22.09,6.82,7.669454176,0.026177129,0.01935108,0.264320985,39738.32593,312,0,0,0.777777778,0.198600175,0.023622047,NA,58,50+,4.060443011,5.857980995,1,1,1,0,0.010247737,0.415580484,1
510.1,510,1,2021,Spg,Healthy,Roof,Unknown,1,FALSE,FALSE,1,1,2801,0.000357015,MTL,0.000247737,0.132226917,0.176678864,1936,2123,2123,0.405580484,4001.994735,21681.42052,16.51986453,38.9,22.09,6.82,7.669454176,0.026177129,0.01935108,0.264320985,39738.32593,312,0,0,0.777777778,0.198600175,0.023622047,NA,60,50+,4.094344562,5.906890596,1,1,1,0,0.010247737,0.415580484,1
510.1,510,1,2022,Spg,Healthy,Roof,Unknown,1,FALSE,FALSE,1,1,2214,0.000451671,MTL,0.000247737,0.132226917,0.176678864,1936,2123,2123,0.405580484,4001.994735,21681.42052,16.51986453,38.9,22.09,6.82,7.669454176,0.026177129,0.01935108,0.264320985,39738.32593,312,0,0,0.777777778,0.198600175,0.023622047,NA,68,50+,4.219507705,6.087462841,1,1,1,0,0.010247737,0.415580484,1
631.1,631,1,2019,Sum,Healthy,Roof,Unknown,2,FALSE,TRUE,2,0,3176,0.000629723,MTL,0.000199462,0.115540608,0.150266803,2004,2193,2193,0.42431531,4895.859314,22478.93401,17.05999711,38.9,22.09,6.82,7.695672408,0.020808309,0.015603505,0.272366022,39886.7532,356,0,0,0.821490973,0.168608037,0.00990099,NA,67,50+,4.204692619,6.06608919,1,1,1,0,0.010199462,0.43431531,1
631.2,631,2,2019,Sum,Healthy,Roof,Unknown,0,TRUE,TRUE,2,0,3176,0.000629723,MTL,0.000199462,0.115540608,0.150266803,2004,2193,2193,0.42431531,4895.859314,22478.93401,17.05999711,38.9,22.09,6.82,7.695672408,0.020808309,0.015603505,0.272366022,39886.7532,356,0,0,0.821490973,0.168608037,0.00990099,NA,67,50+,4.204692619,6.06608919,1,1,1,0,0.010199462,0.43431531,1
631.1,631,1,2020,Spg,Dead,Roof,Undiagnosed,2,FALSE,TRUE,2,0,2870,0.000696864,MTL,0.000199462,0.115540608,0.150266803,2004,2193,2193,0.42431531,4895.859314,22478.93401,17.05999711,38.9,22.09,6.82,7.695672408,0.020808309,0.015603505,0.272366022,39886.7532,356,0,0,0.821490973,0.168608037,0.00990099,NA,67,50+,4.204692619,6.06608919,0,1,1,0,0.010199462,0.43431531,1
631.2,631,2,2020,Spg,Healthy,Roof,Unknown,0,TRUE,TRUE,2,0,2870,0.000696864,MTL,0.000199462,0.115540608,0.150266803,2004,2193,2193,0.42431531,4895.859314,22478.93401,17.05999711,38.9,22.09,6.82,7.695672408,0.020808309,0.015603505,0.272366022,39886.7532,356,0,0,0.821490973,0.168608037,0.00990099,NA,67,50+,4.204692619,6.06608919,1,1,1,0,0.010199462,0.43431531,1
631.1,631,1,2021,Spg,Healthy,Roof,Unknown,2,FALSE,TRUE,2,1,2801,0.000714031,MTL,0.000199462,0.115540608,0.150266803,2004,2193,2193,0.42431531,4895.859314,22478.93401,17.05999711,38.9,22.09,6.82,7.695672408,0.020808309,0.015603505,0.272366022,39886.7532,356,0,0,0.821490973,0.168608037,0.00990099,NA,69,50+,4.234106505,6.108524457,1,1,1,0,0.010199462,0.43431531,1
631.2,631,2,2021,Spg,Healthy,Roof,Unknown,0,TRUE,TRUE,2,0,2801,0.000714031,MTL,0.000199462,0.115540608,0.150266803,2004,2193,2193,0.42431531,4895.859314,22478.93401,17.05999711,38.9,22.09,6.82,7.695672408,0.020808309,0.015603505,0.272366022,39886.7532,356,0,0,0.821490973,0.168608037,0.00990099,NA,69,50+,4.234106505,6.108524457,1,1,1,0,0.010199462,0.43431531,1
631.1,631,1,2022,Spg,Healthy,Roof,Unknown,2,FALSE,TRUE,2,1,2214,0.000903342,MTL,0.000199462,0.115540608,0.150266803,2004,2193,2193,0.42431531,4895.859314,22478.93401,17.05999711,38.9,22.09,6.82,7.695672408,0.020808309,0.015603505,0.272366022,39886.7532,356,0,0,0.821490973,0.168608037,0.00990099,NA,77,50+,4.343805422,6.266786541,1,1,1,0,0.010199462,0.43431531,1
631.2,631,2,2022,Spg,Healthy,Roof,Unknown,0,TRUE,TRUE,2,0,2214,0.000903342,MTL,0.000199462,0.115540608,0.150266803,2004,2193,2193,0.42431531,4895.859314,22478.93401,17.05999711,38.9,22.09,6.82,7.695672408,0.020808309,0.015603505,0.272366022,39886.7532,356,0,0,0.821490973,0.168608037,0.00990099,NA,77,50+,4.343805422,6.266786541,1,1,1,0,0.010199462,0.43431531,1
487.1,487,1,2018,Sum,Healthy,Roof,Unknown,0,TRUE,TRUE,2,0,2955,0.000676819,MTL,0.124874577,0.141094128,0.16121585,1920,2889,2889,0.219672728,5129.272873,5718.210778,16.03596594,38.9,22.09,6.83,7.898458539,0.085613026,0.022883249,0.22043591,40196.37049,12,0,0,0.732673267,0.259755387,0.007571345,NA,3,<5,1.098612289,1.584962501,1,1,1,1,0.134874577,0.229672728,1
487.2,487,2,2018,Sum,Healthy,Roof,Unknown,3,FALSE,TRUE,2,0,2955,0.000676819,MTL,0.124874577,0.141094128,0.16121585,1920,2889,2889,0.219672728,5129.272873,5718.210778,16.03596594,38.9,22.09,6.83,7.898458539,0.085613026,0.022883249,0.22043591,40196.37049,12,0,0,0.732673267,0.259755387,0.007571345,NA,3,<5,1.098612289,1.584962501,1,1,1,1,0.134874577,0.229672728,1
487.1,487,1,2019,Spg,Healthy,Roof,Unknown,0,TRUE,TRUE,2,0,3176,0.000629723,MTL,0.124874577,0.141094128,0.16121585,1920,2889,2889,0.219672728,5129.272873,5718.210778,16.03596594,38.9,22.09,6.83,7.898458539,0.085613026,0.022883249,0.22043591,40196.37049,12,0,0,0.732673267,0.259755387,0.007571345,NA,3,<5,1.098612289,1.584962501,1,1,1,1,0.134874577,0.229672728,1
487.2,487,2,2019,Spg,Dead,Roof,Undiagnosed,3,FALSE,TRUE,2,0,3176,0.000629723,MTL,0.124874577,0.141094128,0.16121585,1920,2889,2889,0.219672728,5129.272873,5718.210778,16.03596594,38.9,22.09,6.83,7.898458539,0.085613026,0.022883249,0.22043591,40196.37049,12,0,0,0.732673267,0.259755387,0.007571345,NA,3,<5,1.098612289,1.584962501,0,1,1,1,0.134874577,0.229672728,1
487.1,487,1,2020,Spg,Healthy,Roof,Unknown,0,TRUE,TRUE,2,0,2870,0.000696864,MTL,0.124874577,0.141094128,0.16121585,1920,2889,2889,0.219672728,5129.272873,5718.210778,16.03596594,38.9,22.09,6.83,7.898458539,0.085613026,0.022883249,0.22043591,40196.37049,12,0,0,0.732673267,0.259755387,0.007571345,NA,2,<2,0.693147181,1,1,1,1,1,0.134874577,0.229672728,1
487.2,487,2,2020,Spg,Healthy,Roof,Unknown,3,FALSE,TRUE,2,1,2870,0.000696864,MTL,0.124874577,0.141094128,0.16121585,1920,2889,2889,0.219672728,5129.272873,5718.210778,16.03596594,38.9,22.09,6.83,7.898458539,0.085613026,0.022883249,0.22043591,40196.37049,12,0,0,0.732673267,0.259755387,0.007571345,NA,2,<2,0.693147181,1,1,1,1,1,0.134874577,0.229672728,1
487.1,487,1,2021,Spg,Healthy,Roof,Unknown,0,TRUE,TRUE,2,0,2801,0.000714031,MTL,0.124874577,0.141094128,0.16121585,1920,2889,2889,0.219672728,5129.272873,5718.210778,16.03596594,38.9,22.09,6.83,7.898458539,0.085613026,0.022883249,0.22043591,40196.37049,12,0,0,0.732673267,0.259755387,0.007571345,NA,2,<2,0.693147181,1,1,1,1,1,0.134874577,0.229672728,1
487.2,487,2,2021,Spg,Healthy,Roof,Unknown,3,FALSE,TRUE,2,1,2801,0.000714031,MTL,0.124874577,0.141094128,0.16121585,1920,2889,2889,0.219672728,5129.272873,5718.210778,16.03596594,38.9,22.09,6.83,7.898458539,0.085613026,0.022883249,0.22043591,40196.37049,12,0,0,0.732673267,0.259755387,0.007571345,NA,2,<2,0.693147181,1,1,1,1,1,0.134874577,0.229672728,1
487.1,487,1,2022,Spg,Healthy,Roof,Unknown,0,TRUE,TRUE,2,0,2214,0.000903342,MTL,0.124874577,0.141094128,0.16121585,1920,2889,2889,0.219672728,5129.272873,5718.210778,16.03596594,38.9,22.09,6.83,7.898458539,0.085613026,0.022883249,0.22043591,40196.37049,12,0,0,0.732673267,0.259755387,0.007571345,NA,2,<2,0.693147181,1,1,1,1,1,0.134874577,0.229672728,1
487.2,487,2,2022,Spg,Dead,Roof,Undiagnosed,3,FALSE,TRUE,2,1,2214,0.000903342,MTL,0.124874577,0.141094128,0.16121585,1920,2889,2889,0.219672728,5129.272873,5718.210778,16.03596594,38.9,22.09,6.83,7.898458539,0.085613026,0.022883249,0.22043591,40196.37049,12,0,0,0.732673267,0.259755387,0.007571345,NA,2,<2,0.693147181,1,0,1,1,1,0.134874577,0.229672728,1
1153.1,1153,1,2022,Sum,Healthy,Roof,Unknown,0,TRUE,TRUE,1,0,2214,0.000451671,MTL,0,0.140953436,0.193090984,2353,2711,2711,0.394664281,2802.461809,20087.10885,15.26685369,38.9,22.09,6.82,7.761965039,0.056373993,0.017123154,0.247155354,40331.20097,98,0,0,0.766044341,0.225204201,0.008751459,NA,21,<50,3.044522438,4.392317423,1,1,1,0,0.01,0.404664281,1
1161.1,1161,1,2022,Fall,Healthy,Roof,Unknown,0,TRUE,TRUE,1,0,2214,0.000451671,MTL,0,0.104435003,0.133925802,2063,2238,2238,0.426853168,5408.479149,22617.18322,17.57190514,38.9,22.09,6.82,7.760791659,0.01300976,0.008662416,0.273674655,40351.1449,369,0,0,0.85356623,0.14643377,0,NA,79,50+,4.369447852,6.303780748,1,1,1,0,0.01,0.436853168,1
575.1,575,1,2018,Sum,Healthy,Roof,Unknown,0,TRUE,TRUE,1,0,2955,0.000338409,MTL,0,0.108888797,0.14424956,2067,2238,2238,0.428928233,4632.282184,22037.1416,17.19164448,38.9,22.09,6.82,7.782881709,0.019122627,0.008484844,0.261782843,40459.08481,302,0,0,0.844496214,0.155503786,0,NA,53,50+,3.970291914,5.727920455,1,1,1,0,0.01,0.438928233,1
575.1,575,1,2019,Spg,Healthy,Roof,Unknown,0,TRUE,TRUE,1,0,3176,0.000314861,MTL,0,0.108888797,0.14424956,2067,2238,2238,0.428928233,4632.282184,22037.1416,17.19164448,38.9,22.09,6.82,7.782881709,0.019122627,0.008484844,0.261782843,40459.08481,302,0,0,0.844496214,0.155503786,0,NA,55,50+,4.007333185,5.781359714,1,1,1,0,0.01,0.438928233,1
575.1,575,1,2020,Spg,Healthy,Roof,Unknown,0,TRUE,TRUE,1,0,2870,0.000348432,MTL,0,0.108888797,0.14424956,2067,2238,2238,0.428928233,4632.282184,22037.1416,17.19164448,38.9,22.09,6.82,7.782881709,0.019122627,0.008484844,0.261782843,40459.08481,302,0,0,0.844496214,0.155503786,0,NA,57,50+,4.043051268,5.832890014,1,1,1,0,0.01,0.438928233,1
197.1,197,1,2017,Sum,Dead,Roof,Undiagnosed,3,FALSE,FALSE,2,0,1644,0.001216545,MTL,0.152484951,0.137978296,0.17260669,1915,3067,3067,0.232157983,5466.574192,803.7223743,15.42599203,38.9,22.09,6.83,7.920755934,0.058949889,0.014893145,0.20281061,40552.39407,21,0,0,0.714535392,0.282842994,0.002621614,NA,8,<10,2.079441542,3,0,1,1,1,0.162484951,0.242157983,1
197.2,197,2,2017,Sum,Healthy,Roof,Unknown,3,FALSE,FALSE,2,0,1644,0.001216545,MTL,0.152484951,0.137978296,0.17260669,1915,3067,3067,0.232157983,5466.574192,803.7223743,15.42599203,38.9,22.09,6.83,7.920755934,0.058949889,0.014893145,0.20281061,40552.39407,21,0,0,0.714535392,0.282842994,0.002621614,NA,8,<10,2.079441542,3,1,1,1,1,0.162484951,0.242157983,1
197.1,197,1,2018,Spg,Dead,Roof,Undiagnosed,3,FALSE,FALSE,2,0,2955,0.000676819,MTL,0.152484951,0.137978296,0.17260669,1915,3067,3067,0.232157983,5466.574192,803.7223743,15.42599203,38.9,22.09,6.83,7.920755934,0.058949889,0.014893145,0.20281061,40552.39407,21,0,0,0.714535392,0.282842994,0.002621614,NA,4,<5,1.386294361,2,0,1,1,1,0.162484951,0.242157983,1
197.2,197,2,2018,Spg,Dead,Roof,Undiagnosed,3,FALSE,FALSE,2,0,2955,0.000676819,MTL,0.152484951,0.137978296,0.17260669,1915,3067,3067,0.232157983,5466.574192,803.7223743,15.42599203,38.9,22.09,6.83,7.920755934,0.058949889,0.014893145,0.20281061,40552.39407,21,0,0,0.714535392,0.282842994,0.002621614,NA,4,<5,1.386294361,2,0,1,1,1,0.162484951,0.242157983,1
197.1,197,1,2019,Spg,Healthy,Roof,Unknown,3,FALSE,FALSE,2,1,3176,0.000629723,MTL,0.152484951,0.137978296,0.17260669,1915,3067,3067,0.232157983,5466.574192,803.7223743,15.42599203,38.9,22.09,6.83,7.920755934,0.058949889,0.014893145,0.20281061,40552.39407,21,0,0,0.714535392,0.282842994,0.002621614,NA,3,<5,1.098612289,1.584962501,1,1,1,1,0.162484951,0.242157983,1
197.2,197,2,2019,Spg,Dead,Roof,Undiagnosed,3,FALSE,FALSE,2,1,3176,0.000629723,MTL,0.152484951,0.137978296,0.17260669,1915,3067,3067,0.232157983,5466.574192,803.7223743,15.42599203,38.9,22.09,6.83,7.920755934,0.058949889,0.014893145,0.20281061,40552.39407,21,0,0,0.714535392,0.282842994,0.002621614,NA,3,<5,1.098612289,1.584962501,0,1,1,1,0.162484951,0.242157983,1
197.1,197,1,2020,Spg,Healthy,Roof,Unknown,3,FALSE,FALSE,2,1,2870,0.000696864,MTL,0.152484951,0.137978296,0.17260669,1915,3067,3067,0.232157983,5466.574192,803.7223743,15.42599203,38.9,22.09,6.83,7.920755934,0.058949889,0.014893145,0.20281061,40552.39407,21,0,0,0.714535392,0.282842994,0.002621614,NA,2,<2,0.693147181,1,1,1,1,1,0.162484951,0.242157983,1
197.2,197,2,2020,Spg,Healthy,Roof,Unknown,3,FALSE,FALSE,2,2,2870,0.000696864,MTL,0.152484951,0.137978296,0.17260669,1915,3067,3067,0.232157983,5466.574192,803.7223743,15.42599203,38.9,22.09,6.83,7.920755934,0.058949889,0.014893145,0.20281061,40552.39407,21,0,0,0.714535392,0.282842994,0.002621614,NA,2,<2,0.693147181,1,1,1,1,1,0.162484951,0.242157983,1
197.1,197,1,2021,Spg,Healthy,Roof,Unknown,3,FALSE,FALSE,2,1,2801,0.000714031,MTL,0.152484951,0.137978296,0.17260669,1915,3067,3067,0.232157983,5466.574192,803.7223743,15.42599203,38.9,22.09,6.83,7.920755934,0.058949889,0.014893145,0.20281061,40552.39407,21,0,0,0.714535392,0.282842994,0.002621614,NA,2,<2,0.693147181,1,1,1,1,1,0.162484951,0.242157983,1
197.2,197,2,2021,Spg,Healthy,Roof,Unknown,3,FALSE,FALSE,2,2,2801,0.000714031,MTL,0.152484951,0.137978296,0.17260669,1915,3067,3067,0.232157983,5466.574192,803.7223743,15.42599203,38.9,22.09,6.83,7.920755934,0.058949889,0.014893145,0.20281061,40552.39407,21,0,0,0.714535392,0.282842994,0.002621614,NA,2,<2,0.693147181,1,1,1,1,1,0.162484951,0.242157983,1
197.1,197,1,2022,Spg,Healthy,Roof,Unknown,3,FALSE,FALSE,2,1,2214,0.000903342,MTL,0.152484951,0.137978296,0.17260669,1915,3067,3067,0.232157983,5466.574192,803.7223743,15.42599203,38.9,22.09,6.83,7.920755934,0.058949889,0.014893145,0.20281061,40552.39407,21,0,0,0.714535392,0.282842994,0.002621614,NA,2,<2,0.693147181,1,1,1,1,1,0.162484951,0.242157983,1
197.2,197,2,2022,Spg,Healthy,Roof,Unknown,3,FALSE,FALSE,2,2,2214,0.000903342,MTL,0.152484951,0.137978296,0.17260669,1915,3067,3067,0.232157983,5466.574192,803.7223743,15.42599203,38.9,22.09,6.83,7.920755934,0.058949889,0.014893145,0.20281061,40552.39407,21,0,0,0.714535392,0.282842994,0.002621614,NA,2,<2,0.693147181,1,1,1,1,1,0.162484951,0.242157983,1
281.1,281,1,2018,Fall,Dead,Roof,Undiagnosed,4,FALSE,FALSE,2,0,2955,0.000676819,MTL,0.000236161,0.116429329,0.153009142,2001,2194,2194,0.420792087,4892.194453,22253.7684,17.07253152,38.9,22.09,6.82,7.680315388,0.023206268,0.018874789,0.278671977,40674.30953,348,0,0,0.821917808,0.164383562,0.01369863,NA,61,50+,4.110873864,5.930737338,0,1,1,0,0.010236161,0.430792087,1
281.2,281,2,2018,Spg,Dead,Roof,Undiagnosed,3,FALSE,FALSE,2,0,2955,0.000676819,MTL,0.000236161,0.116429329,0.153009142,2001,2194,2194,0.420792087,4892.194453,22253.7684,17.07253152,38.9,22.09,6.82,7.680315388,0.023206268,0.018874789,0.278671977,40674.30953,348,0,0,0.821917808,0.164383562,0.01369863,NA,61,50+,4.110873864,5.930737338,0,1,1,0,0.010236161,0.430792087,1
282.1,282,1,2018,Spg,Dead,Roof,Undiagnosed,2,FALSE,FALSE,2,0,2955,0.000676819,MTL,0.000236161,0.116429329,0.153009142,2001,2194,2194,0.420792087,4892.194453,22253.7684,17.07253152,38.9,22.09,6.82,7.680315388,0.023206268,0.018874789,0.278671977,40674.30953,348,0,0,0.821917808,0.164383562,0.01369863,NA,61,50+,4.110873864,5.930737338,0,1,1,0,0.010236161,0.430792087,1
282.2,282,2,2018,Spg,Dead,Roof,Undiagnosed,3,FALSE,FALSE,2,0,2955,0.000676819,MTL,0.000236161,0.116429329,0.153009142,2001,2194,2194,0.420792087,4892.194453,22253.7684,17.07253152,38.9,22.09,6.82,7.680315388,0.023206268,0.018874789,0.278671977,40674.30953,348,0,0,0.821917808,0.164383562,0.01369863,NA,61,50+,4.110873864,5.930737338,0,1,1,0,0.010236161,0.430792087,1
281.1,281,1,2019,Spg,Dead,Roof,Undiagnosed,4,FALSE,FALSE,2,0,3176,0.000629723,MTL,0.000236161,0.116429329,0.153009142,2001,2194,2194,0.420792087,4892.194453,22253.7684,17.07253152,38.9,22.09,6.82,7.680315388,0.023206268,0.018874789,0.278671977,40674.30953,348,0,0,0.821917808,0.164383562,0.01369863,NA,65,50+,4.17438727,6.022367813,0,1,1,0,0.010236161,0.430792087,1
281.2,281,2,2019,Spg,Healthy,Roof,Unknown,3,FALSE,FALSE,2,2,3176,0.000629723,MTL,0.000236161,0.116429329,0.153009142,2001,2194,2194,0.420792087,4892.194453,22253.7684,17.07253152,38.9,22.09,6.82,7.680315388,0.023206268,0.018874789,0.278671977,40674.30953,348,0,0,0.821917808,0.164383562,0.01369863,NA,65,50+,4.17438727,6.022367813,1,1,1,0,0.010236161,0.430792087,1
282.1,282,1,2019,Spg,Dead,Roof,Undiagnosed,2,FALSE,FALSE,2,1,3176,0.000629723,MTL,0.000236161,0.116429329,0.153009142,2001,2194,2194,0.420792087,4892.194453,22253.7684,17.07253152,38.9,22.09,6.82,7.680315388,0.023206268,0.018874789,0.278671977,40674.30953,348,0,0,0.821917808,0.164383562,0.01369863,NA,65,50+,4.17438727,6.022367813,0,1,1,0,0.010236161,0.430792087,1
282.2,282,2,2019,Spg,Healthy,Roof,Unknown,3,FALSE,FALSE,2,1,3176,0.000629723,MTL,0.000236161,0.116429329,0.153009142,2001,2194,2194,0.420792087,4892.194453,22253.7684,17.07253152,38.9,22.09,6.82,7.680315388,0.023206268,0.018874789,0.278671977,40674.30953,348,0,0,0.821917808,0.164383562,0.01369863,NA,65,50+,4.17438727,6.022367813,1,1,1,0,0.010236161,0.430792087,1
706.1,706,1,2019,Sum,Healthy,Roof,Unknown,0,TRUE,TRUE,1,0,3176,0.000314861,MTL,0.000236161,0.116429329,0.153009142,2001,2194,2194,0.420792087,4892.194453,22253.7684,17.07253152,38.9,22.09,6.82,7.680315388,0.023206268,0.018874789,0.278671977,40674.30953,348,0,0,0.821917808,0.164383562,0.01369863,NA,65,50+,4.17438727,6.022367813,1,1,1,0,0.010236161,0.430792087,1
281.1,281,1,2020,Spg,Healthy,Roof,Unknown,4,FALSE,FALSE,2,1,2870,0.000696864,MTL,0.000236161,0.116429329,0.153009142,2001,2194,2194,0.420792087,4892.194453,22253.7684,17.07253152,38.9,22.09,6.82,7.680315388,0.023206268,0.018874789,0.278671977,40674.30953,348,0,0,0.821917808,0.164383562,0.01369863,NA,65,50+,4.17438727,6.022367813,1,1,1,0,0.010236161,0.430792087,1
281.2,281,2,2020,Spg,Healthy,Roof,Unknown,3,FALSE,FALSE,2,2,2870,0.000696864,MTL,0.000236161,0.116429329,0.153009142,2001,2194,2194,0.420792087,4892.194453,22253.7684,17.07253152,38.9,22.09,6.82,7.680315388,0.023206268,0.018874789,0.278671977,40674.30953,348,0,0,0.821917808,0.164383562,0.01369863,NA,65,50+,4.17438727,6.022367813,1,1,1,0,0.010236161,0.430792087,1
282.1,282,1,2020,Spg,Healthy,Roof,Unknown,2,FALSE,FALSE,2,2,2870,0.000696864,MTL,0.000236161,0.116429329,0.153009142,2001,2194,2194,0.420792087,4892.194453,22253.7684,17.07253152,38.9,22.09,6.82,7.680315388,0.023206268,0.018874789,0.278671977,40674.30953,348,0,0,0.821917808,0.164383562,0.01369863,NA,65,50+,4.17438727,6.022367813,1,1,1,0,0.010236161,0.430792087,1
282.2,282,2,2020,Spg,Healthy,Roof,Unknown,3,FALSE,FALSE,2,1,2870,0.000696864,MTL,0.000236161,0.116429329,0.153009142,2001,2194,2194,0.420792087,4892.194453,22253.7684,17.07253152,38.9,22.09,6.82,7.680315388,0.023206268,0.018874789,0.278671977,40674.30953,348,0,0,0.821917808,0.164383562,0.01369863,NA,65,50+,4.17438727,6.022367813,1,1,1,0,0.010236161,0.430792087,1
706.1,706,1,2020,Spg,Healthy,Roof,Unknown,0,TRUE,TRUE,1,0,2870,0.000348432,MTL,0.000236161,0.116429329,0.153009142,2001,2194,2194,0.420792087,4892.194453,22253.7684,17.07253152,38.9,22.09,6.82,7.680315388,0.023206268,0.018874789,0.278671977,40674.30953,348,0,0,0.821917808,0.164383562,0.01369863,NA,65,50+,4.17438727,6.022367813,1,1,1,0,0.010236161,0.430792087,1
281.1,281,1,2021,Spg,Healthy,Roof,Unknown,4,FALSE,FALSE,2,1,2801,0.000714031,MTL,0.000236161,0.116429329,0.153009142,2001,2194,2194,0.420792087,4892.194453,22253.7684,17.07253152,38.9,22.09,6.82,7.680315388,0.023206268,0.018874789,0.278671977,40674.30953,348,0,0,0.821917808,0.164383562,0.01369863,NA,67,50+,4.204692619,6.06608919,1,1,1,0,0.010236161,0.430792087,1
281.2,281,2,2021,Spg,Healthy,Roof,Unknown,3,FALSE,FALSE,2,2,2801,0.000714031,MTL,0.000236161,0.116429329,0.153009142,2001,2194,2194,0.420792087,4892.194453,22253.7684,17.07253152,38.9,22.09,6.82,7.680315388,0.023206268,0.018874789,0.278671977,40674.30953,348,0,0,0.821917808,0.164383562,0.01369863,NA,67,50+,4.204692619,6.06608919,1,1,1,0,0.010236161,0.430792087,1
282.1,282,1,2021,Spg,Healthy,Roof,Unknown,2,FALSE,FALSE,2,2,2801,0.000714031,MTL,0.000236161,0.116429329,0.153009142,2001,2194,2194,0.420792087,4892.194453,22253.7684,17.07253152,38.9,22.09,6.82,7.680315388,0.023206268,0.018874789,0.278671977,40674.30953,348,0,0,0.821917808,0.164383562,0.01369863,NA,67,50+,4.204692619,6.06608919,1,1,1,0,0.010236161,0.430792087,1
282.2,282,2,2021,Spg,Healthy,Roof,Unknown,3,FALSE,FALSE,2,1,2801,0.000714031,MTL,0.000236161,0.116429329,0.153009142,2001,2194,2194,0.420792087,4892.194453,22253.7684,17.07253152,38.9,22.09,6.82,7.680315388,0.023206268,0.018874789,0.278671977,40674.30953,348,0,0,0.821917808,0.164383562,0.01369863,NA,67,50+,4.204692619,6.06608919,1,1,1,0,0.010236161,0.430792087,1
